election,competitive_ratio,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_used,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,total_rankings_tallied_1,total_rankings_tallied_2,total_rankings_tallied_3,total_rankings_tallied_4,total_rankings_tallied_5,total_rankings_tallied_6,total_rankings_used_1,total_rankings_used_2,total_rankings_used_3,total_rankings_used_4,total_rankings_used_5,total_rankings_used_6,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
Alaska_20221108_SenateDistrictB,0,12346,,,,,,,,,,13682,0,73,106,13460,0,73,106,106,106,13278,182,0,0,0,0,13278,404,0,0,0,0,1,2,False,0,0,13281.0,0,179.0,43.0,0,182.0,225.0,3057.0,16517.0,True,13009.0,1.013,"Kiehl, Jesse",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12903.0,12903.0,95.862,95.862,1
Alaska_20221108_SenateDistrictC,0,1759,,,,,,,,,,24026,0,4682,5071,14061,0,2788,3402,3379,3402,13975,66,11,9,0,0,13982,6248,3605,191,0,0,3,4,False,0,8.0,7871.0,3490.0,6195.0,88.0,23.0,141.0,243.0,1767.0,15836.0,True,3434.0,1.693,"Stevens, Gary",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7910.0,7910.0,56.255,56.255,1
Alaska_20221108_SenateDistrictD,0.252897936104043,1010,,,,,,,,,,26107,22,5230,4436,16132,22,3882,3466,3273,3487,15169,926,33,4,0,0,15183,7752,2929,243,0,0,3,4,False,0,15.0,7646.0,2814.0,7640.0,109.0,37.0,179.0,316.0,941.0,16236.0,True,2727.0,1.689,"Bjorkman, Jesse J.",3,15.0,1078.0,2.0,0.0,1068.0,8.0,0.0,0.0,0.0,7037.0,7606.0,46.054,53.556,1
Alaska_20221108_SenateDistrictE,0.9766495666018044,14,,,,,,,,,,29536,49,5937,3917,19415,49,4590,3181,2922,3223,16680,2673,59,3,0,0,16684,9298,3334,220,0,0,3,4,False,0,6.0,7497.0,3243.0,9244.0,90.0,14.0,122.0,215.0,691.0,17437.0,True,3173.0,1.751,"Giessel, Cathy",3,6.0,2905.0,2.0,0.0,2881.0,22.0,0.0,0.0,0.0,5643.0,7882.0,33.71,56.971,1
Alaska_20221108_SenateDistrictF,0,1297,,,,,,,,,,17668,0,1502,1708,14321,0,1451,1669,1668,1669,14300,16,5,0,0,0,14303,3130,235,0,0,0,2,3,False,0,3.0,11204.0,90.0,3120.0,76.0,5.0,96.0,177.0,640.0,14964.0,True,2993.0,1.224,"Kaufman, James D.",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7809.0,7809.0,54.528,54.528,1
Alaska_20221108_SenateDistrictG,0,1452,,,,,,,,,,14180,0,1747,1067,11230,0,1692,1024,1019,1024,11199,26,5,0,0,0,11204,2737,239,0,0,0,2,3,False,0,6.0,8515.0,98.0,2716.0,71.0,7.0,100.0,176.0,709.0,11945.0,True,2598.0,1.25,"Gray-Jackson, Elvi",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6341.0,6341.0,56.465,56.465,1
Alaska_20221108_SenateDistrictH,0,544,,,,,,,,,,19107,0,2174,1568,15220,0,2098,1519,1511,1519,15190,25,5,0,0,0,15197,3622,288,0,0,0,2,3,False,0,7.0,11606.0,125.0,3617.0,83.0,9.0,120.0,209.0,550.0,15777.0,True,3431.0,1.245,"Claman, Matt",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7882.0,7882.0,51.787,51.787,1
Alaska_20221108_SenateDistrictI,0,2463,,,,,,,,,,9937,0,1466,781,7583,0,1433,748,744,748,7544,30,9,0,0,0,7548,2225,164,0,0,0,2,3,False,0,7.0,5402.0,66.0,2181.0,57.0,8.0,77.0,139.0,1172.0,8762.0,True,2115.0,1.295,"Tobin, Löki G.",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5023.0,5023.0,66.24,66.24,1
Alaska_20221108_SenateDistrictJ,0.01038781163434903,34,,,,,,,,,,16103,0,4411,2828,8689,0,3167,1887,1871,1887,8607,68,10,4,0,0,8618,5097,2203,185,0,0,3,4,False,0,13.0,3614.0,2145.0,5065.0,64.0,32.0,150.0,230.0,510.0,9197.0,True,2118.0,1.835,"Dunbar, Forrest",2,13.0,30.0,2.0,0.0,26.0,2.0,0.0,0.0,0.0,4332.0,4339.0,49.942,50.197,1
Alaska_20221108_SenateDistrictK,0,1724,,,,,,,,,,13746,0,1816,937,10832,0,1768,903,900,903,10806,23,3,0,0,0,10812,2693,241,0,0,0,2,3,False,0,7.0,8164.0,82.0,2671.0,84.0,7.0,104.0,194.0,438.0,11277.0,True,2565.0,1.254,"Wielechowski, Bill",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6278.0,6278.0,57.958,57.958,1
Alaska_20221108_SenateDistrictL,0,2312,,,,,,,,,,20809,0,3722,2257,14720,0,3663,2185,2179,2185,14677,35,8,0,0,0,14683,5887,239,0,0,0,2,3,False,0,7.0,8871.0,131.0,5850.0,56.0,12.0,78.0,144.0,1605.0,16332.0,True,5717.0,1.406,"Merrick, Kelly R.",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516.0,8516.0,57.853,57.853,1
Alaska_20221108_SenateDistrictM,0,7655,,,,,,,,,,18077,0,1891,1093,14863,0,1831,1063,1062,1063,14850,11,2,0,0,0,14854,2934,289,0,0,0,2,3,False,0,4.0,11968.0,90.0,2895.0,127.0,6.0,100.0,231.0,724.0,15591.0,True,2730.0,1.201,"Hughes, Shelley",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11259.0,11259.0,75.752,75.752,1
Alaska_20221108_SenateDistrictN,0.5758161097160518,406,,,,,,,,,,23484,10,5420,4200,13567,10,3411,2703,2009,2712,11544,1954,58,11,0,0,11559,6657,5049,219,0,0,3,4,False,0,20.0,5075.0,4898.0,6578.0,108.0,46.0,145.0,287.0,2110.0,13776.0,True,4862.0,1.99,"Wilson, David S.",3,20.0,1203.0,5.0,0.0,1174.0,24.0,0.0,0.0,0.0,5173.0,6131.0,44.419,58.709,1
Alaska_20221108_SenateDistrictO,0,509,,,,,,,,,,20590,0,2965,3060,14321,0,2934,3001,2992,3001,14277,36,8,0,0,0,14291,6032,267,0,0,0,2,3,False,0,18.0,8393.0,90.0,5935.0,125.0,20.0,86.0,225.0,2016.0,16355.0,True,5863.0,1.419,"Shower, Michael K.",1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.0,7415.0,51.777,51.777,1
Alaska_20221108_SenateDistrictP,0,162,,,,,,,,,,15161,0,3188,3452,8410,0,1874,2517,2509,2517,8357,42,5,6,0,0,8365,4419,2217,160,0,0,3,4,False,0,9.0,4025.0,2185.0,4392.0,36.0,24.0,127.0,174.0,317.0,8736.0,True,2136.0,1.789,"Kawasaki, Scott",1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.0,4286.0,50.963,50.963,1
Alaska_20221108_SenateDistrictQ,0,3237,,,,,,,,,,20742,0,3923,3592,13037,0,2401,2255,2246,2255,12976,56,1,4,0,0,12982,4706,2874,180,0,0,3,4,False,0,8.0,8379.0,2777.0,4661.0,74.0,18.0,110.0,197.0,904.0,13949.0,True,2742.0,1.576,"Myers, Robert H. Jr.",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.0,8137.0,62.415,62.415,1
Alaska_20221108_SenateDistrictR,0,1964,,,,,,,,,,25326,0,5436,4959,14682,0,3515,3305,3290,3305,14624,45,6,7,0,0,14636,6893,3568,229,0,0,3,4,False,0,13.0,7864.0,3475.0,6827.0,91.0,30.0,120.0,237.0,1135.0,15830.0,True,3427.0,1.708,"Bishop, Click",1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8323.0,8323.0,56.688,56.688,1
Alaska_20221108_SenateDistrictS,0,2016,,,,,,,,,,10066,0,1933,1106,6928,0,1907,1064,1059,1064,6839,67,22,0,0,0,6851,2922,293,0,0,0,2,3,False,0,21.0,3962.0,68.0,2972.0,45.0,23.0,229.0,286.0,479.0,7428.0,True,2941.0,1.435,"Hoffman, Lyman F.",1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,64.55,64.55,1
Alaska_20221108_USRepresentative,0.49704246830665905,3758,,,,,,,,,,590450,5401,161329,94875,320571,5277,80356,61586,51853,65790,263371,50869,5635,578,118,0,263796,178120,87137,53275,8122,0,4,5,False,0,436.0,87926.0,86279.0,177469.0,2640.0,1055.0,6615.0,9827.0,1212.0,266797.0,True,49546.0,2.195,"Peltola, Mary S.",4,436.0,15292.0,82.0,0.0,14903.0,307.0,0.0,0.0,0.0,128705.0,137329.0,48.541,54.963,1
Alaska_20221108_USSenator,0.2517565211386745,6252,,,,,,,,,,577458,2273,158444,113228,293850,2203,86440,66557,64004,68297,261468,28955,2619,665,143,0,261953,171319,82245,51980,9961,0,4,5,False,0,513.0,93562.0,81321.0,170671.0,3175.0,1277.0,8639.0,12466.0,2376.0,266797.0,True,47800.0,2.151,"Murkowski, Lisa",4,513.0,9885.0,87.0,0.0,9567.0,231.0,0.0,0.0,0.0,113889.0,136439.0,43.155,53.711,1
Alaska_20241105_President,0,30756,,,,,,,,,,782317,0,170920,231905,338188,0,47826,61988,60370,61988,337974,91,35,21,11,9,338782,112916,75836,56891,51445,49469,8,8,False,0,868.0,228278.0,71800.0,110372.0,7309.0,2798.0,6703.0,14978.0,1722.0,340778.0,True,36903.0,2.197,Trump/Vance,1,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184472.0,184472.0,54.547,54.547,1
Alaska_20241105_StateHouseD1,0,314,,,,,,,,,,12726,0,1343,2987,8172,0,823,2047,2034,2047,8164,6,1,1,0,0,8168,2913,1465,180,0,0,3,4,False,0,6.0,5303.0,1407.0,2871.0,86.0,12.0,74.0,160.0,322.0,8500.0,True,1394.0,1.529,"Bynum, Jeremy T.",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.0,4243.0,51.921,51.921,1
Alaska_20241105_StateHouseD10,0,1756,,,,,,,,,,10023,0,1394,853,7604,0,1356,810,804,810,7581,17,6,0,0,0,7592,2209,222,0,0,0,2,3,False,0,21.0,5438.0,81.0,2166.0,83.0,23.0,67.0,161.0,1029.0,8654.0,True,2127.0,1.292,"Kopp, Charles M. ""Chuck""",1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,4680.0,61.547,61.547,1
Alaska_20241105_StateHouseD11,0,470,,,,,,,,,,10979,0,673,959,9206,0,645,922,917,922,9194,12,0,0,0,0,9194,1603,182,0,0,0,2,3,False,0,2.0,7639.0,65.0,1567.0,76.0,2.0,55.0,130.0,483.0,9691.0,True,1507.0,1.177,"Coulombe, Julie",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838.0,4838.0,52.553,52.553,1
Alaska_20241105_StateHouseD12,0,1699,,,,,,,,,,9661,0,1071,599,7847,0,1028,579,576,579,7831,11,5,0,0,0,7832,1643,186,0,0,0,2,3,False,0,5.0,6240.0,63.0,1607.0,74.0,5.0,65.0,140.0,489.0,8341.0,True,1565.0,1.212,"Schrage, Calvin R.",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.0,4773.0,60.826,60.826,1
Alaska_20241105_StateHouseD13,0,461,,,,,,,,,,8850,0,943,672,7031,0,875,618,616,618,7024,6,1,0,0,0,7028,1509,313,0,0,0,2,3,False,0,5.0,5538.0,122.0,1493.0,107.0,5.0,97.0,208.0,266.0,7302.0,True,1433.0,1.229,"Josephson, Andrew L. ""Andy""",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,3746.0,53.278,53.278,1
Alaska_20241105_StateHouseD14,0,3435,,,,,,,,,,8227,0,1284,530,6279,0,1247,500,498,500,6253,22,4,0,0,0,6258,1777,192,0,0,0,2,3,False,0,9.0,4533.0,67.0,1747.0,68.0,9.0,80.0,153.0,831.0,7119.0,True,1716.0,1.287,"Galvin, Alyse S.",1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857.0,4857.0,77.353,77.353,1
Alaska_20241105_StateHouseD15,0,261,,,,,,,,,,13021,0,1265,2692,8829,0,743,1873,1865,1873,8816,10,2,1,0,0,8818,2656,1311,236,0,0,3,4,False,0,2.0,6212.0,1260.0,2618.0,80.0,19.0,95.0,183.0,305.0,9136.0,True,1244.0,1.448,"Costello, Mia",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545.0,4545.0,51.478,51.478,1
Alaska_20241105_StateHouseD16,0,1124,,,,,,,,,,10710,0,1163,825,8610,0,1124,784,783,784,8592,14,4,0,0,0,8597,1915,198,0,0,0,2,3,False,0,7.0,6703.0,80.0,1908.0,57.0,8.0,75.0,137.0,870.0,9487.0,True,1858.0,1.23,"Hall, Carolyn",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4867.0,4867.0,56.527,56.527,1
Alaska_20241105_StateHouseD17,0,5001,,,,,,,,,,5887,0,50,78,5727,0,50,78,78,78,5604,123,0,0,0,0,5604,283,0,0,0,0,1,2,False,0,0,5599.0,0,128.0,32.0,0,123.0,155.0,1785.0,7512.0,True,5442.0,1.022,"Fields, William Z. ""Zack""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5364.0,5364.0,93.662,93.662,1
Alaska_20241105_StateHouseD18,0,18,,,,,,,,,,4594,0,327,423,3742,0,307,391,390,391,3737,4,1,0,0,0,3739,720,135,0,0,0,2,3,False,0,2.0,3045.0,52.0,698.0,53.0,2.0,35.0,90.0,462.0,4206.0,True,685.0,1.2,"Nelson, David",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,1880.0,50.241,50.241,1
Alaska_20241105_StateHouseD19,0,943,,,,,,,,,,6483,0,1119,798,4383,0,670,470,466,470,4363,17,2,1,0,0,4368,1190,797,128,0,0,3,4,False,0,8.0,3242.0,748.0,1144.0,58.0,22.0,65.0,134.0,409.0,4800.0,True,730.0,1.436,"Mina, Genevieve G.",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.0,2663.0,60.757,60.757,1
Alaska_20241105_StateHouseD2,0,6995,,,,,,,,,,7498,0,45,35,7355,0,45,35,35,35,7239,116,0,0,0,0,7239,259,0,0,0,0,1,2,False,0,0,7275.0,0,80.0,63.0,0,116.0,179.0,2117.0,9472.0,True,7210.0,1.011,"Himschoot, Rebecca",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7175.0,7175.0,97.553,97.553,1
Alaska_20241105_StateHouseD20,0,1691,,,,,,,,,,7756,0,943,501,6177,0,918,474,471,474,6157,18,2,0,0,0,6160,1420,176,0,0,0,2,3,False,0,5.0,4787.0,52.0,1392.0,70.0,7.0,70.0,142.0,821.0,7003.0,True,1359.0,1.233,"Gray, Andrew T.",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,3934.0,63.688,63.688,1
Alaska_20241105_StateHouseD21,0,899,,,,,,,,,,10283,0,1020,649,8445,0,979,596,593,596,8427,15,3,0,0,0,8432,1571,280,0,0,0,2,3,False,0,6.0,6873.0,94.0,1575.0,85.0,9.0,114.0,203.0,316.0,8767.0,True,1486.0,1.197,"Mears, Donna C.",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,4672.0,55.323,55.323,1
Alaska_20241105_StateHouseD22,0,234,,,,,,,,,,6530,0,771,538,5046,0,733,510,507,510,5027,18,1,0,0,0,5032,1243,255,0,0,0,2,3,False,0,13.0,3805.0,66.0,1243.0,89.0,13.0,121.0,212.0,189.0,5248.0,True,1216.0,1.257,"Eischeid, Ted J.",1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,2640.0,52.319,52.319,1
Alaska_20241105_StateHouseD23,0,2346,,,,,,,,,,11830,0,886,892,9926,0,835,835,835,835,9916,8,2,0,0,0,9919,1669,242,0,0,0,2,3,False,0,5.0,8256.0,108.0,1671.0,64.0,6.0,83.0,151.0,550.0,10481.0,True,1582.0,1.179,"Allard, Jamie",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136.0,6136.0,61.817,61.817,1
Alaska_20241105_StateHouseD24,0,7787,,,,,,,,,,8487,0,52,54,8315,0,52,54,54,54,8243,72,0,0,0,0,8245,242,0,0,0,0,1,2,False,0,2.0,8209.0,0,106.0,64.0,2.0,72.0,138.0,1633.0,9950.0,True,8105.0,1.013,"Saddler, Dan",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8051.0,8051.0,96.825,96.825,1
Alaska_20241105_StateHouseD25,0,7580,,,,,,,,,,8455,0,49,85,8260,0,49,85,85,85,8155,105,0,0,0,0,8156,299,0,0,0,0,1,2,False,0,1.0,8126.0,0,134.0,60.0,1.0,105.0,166.0,1947.0,10208.0,True,8005.0,1.016,"Johnson, DeLena M.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.0,7920.0,95.884,95.884,1
Alaska_20241105_StateHouseD26,0,7169,,,,,,,,,,7898,0,53,60,7681,0,53,60,60,60,7607,74,0,0,0,0,7608,290,0,0,0,0,1,2,False,0,1.0,7568.0,0,113.0,102.0,2.0,74.0,178.0,1502.0,9184.0,True,7485.0,1.015,"Tilton, Cathy",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425.0,7425.0,96.667,96.667,1
Alaska_20241105_StateHouseD27,0,93,,,,,,,,,,9971,0,1086,1003,7631,0,1052,967,961,967,7615,13,3,0,0,0,7615,2111,245,0,0,0,2,3,False,0,4.0,5612.0,70.0,2019.0,137.0,6.0,56.0,192.0,892.0,8527.0,True,1993.0,1.273,"Underwood, Jubilee L.",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.0,3862.0,50.609,50.609,1
Alaska_20241105_StateHouseD28,0.6880546075085324,11,,,,,,,,,,12630,4,1830,1947,8608,4,1176,1253,883,1255,7800,786,19,3,0,0,7808,2676,1978,168,0,0,3,4,False,0,8.0,5207.0,1893.0,2617.0,94.0,20.0,55.0,161.0,1180.0,9009.0,True,1881.0,1.583,"Moore, Elexie",3,8.0,1344.0,2.0,0.0,1315.0,27.0,0.0,0.0,0.0,2919.0,3244.0,37.323,50.085,1
Alaska_20241105_StateHouseD29,0,7519,,,,,,,,,,8466,0,43,86,8247,0,43,86,86,86,8170,77,0,0,0,0,8170,296,0,0,0,0,1,2,False,0,0,8118.0,0,129.0,90.0,0,77.0,167.0,2031.0,10278.0,True,7969.0,1.016,"Rauscher, George",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7883.0,7883.0,95.586,95.586,1
Alaska_20241105_StateHouseD3,0,7735,,,,,,,,,,8519,0,32,43,8401,0,32,43,43,43,8291,110,0,0,0,0,8291,228,0,0,0,0,1,2,False,0,0,8326.0,0,75.0,43.0,0,110.0,153.0,2548.0,10949.0,True,8111.0,1.009,"Story, Andrea ""Andi""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8068.0,8068.0,96.036,96.036,1
Alaska_20241105_StateHouseD30,0,723,,,,,,,,,,11376,0,1364,1024,8753,0,1317,970,962,970,8740,12,1,0,0,0,8746,2361,269,0,0,0,2,3,False,0,10.0,6466.0,101.0,2287.0,125.0,10.0,57.0,188.0,1246.0,10009.0,True,2236.0,1.271,"McCabe, Kevin J.",1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.0,4738.0,54.13,54.13,1
Alaska_20241105_StateHouseD31,0,558,,,,,,,,,,8147,0,952,548,6498,0,896,498,498,498,6486,11,1,0,0,0,6491,1395,261,0,0,0,2,3,False,0,11.0,5104.0,106.0,1394.0,73.0,16.0,102.0,181.0,196.0,6705.0,True,1360.0,1.229,"Dibert, Maxine L.",1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,3528.0,54.294,54.294,1
Alaska_20241105_StateHouseD32,0,1660,,,,,,,,,,6040,0,639,479,4804,0,613,440,438,440,4796,8,0,0,0,0,4798,1059,183,0,0,0,2,3,False,0,2.0,3751.0,65.0,1053.0,61.0,2.0,65.0,128.0,332.0,5138.0,True,1024.0,1.232,"Stapp, Will",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,3232.0,67.277,67.277,1
Alaska_20241105_StateHouseD33,0,6815,,,,,,,,,,7517,0,71,71,7287,0,71,71,71,71,7200,87,0,0,0,0,7200,317,0,0,0,0,1,2,False,0,0,7145.0,0,142.0,88.0,0,87.0,175.0,1425.0,8712.0,True,7122.0,1.019,"Prax, Glenn ""Mike""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051.0,7051.0,96.761,96.761,1
Alaska_20241105_StateHouseD34,0,1039,,,,,,,,,,11281,0,1278,1082,8747,0,1237,1015,1012,1015,8735,9,3,0,0,0,8742,2299,240,0,0,0,2,3,False,0,8.0,6494.0,108.0,2254.0,87.0,10.0,51.0,147.0,905.0,9660.0,True,2188.0,1.269,"Tomaszewski, Frank",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.0,4893.0,55.939,55.939,1
Alaska_20241105_StateHouseD35,0,951,,,,,,,,,,11022,0,1018,679,9143,0,954,615,612,615,9136,4,3,0,0,0,9138,1579,305,0,0,0,2,3,False,0,3.0,7575.0,128.0,1569.0,94.0,4.0,91.0,185.0,365.0,9511.0,True,1498.0,1.185,"Carrick, Ashley E.",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5047.0,5047.0,55.201,55.201,1
Alaska_20241105_StateHouseD36,0.720292504570384,478,,,,,,,,,,15518,110,2609,2201,10120,109,1553,1076,1011,1160,8916,1051,137,11,5,0,8932,3367,1777,1186,256,0,4,5,False,0,21.0,5689.0,1670.0,3271.0,148.0,48.0,127.0,295.0,474.0,9449.0,True,1079.0,1.677,"Schwanke, Rebecca A.",4,21.0,1726.0,11.0,0.0,1675.0,40.0,0.0,0.0,0.0,3187.0,4070.0,35.593,56.309,1
Alaska_20241105_StateHouseD37,0,1711,,,,,,,,,,4986,0,680,363,3823,0,660,352,350,352,3791,22,10,0,0,0,3796,1010,180,0,0,0,2,3,False,0,15.0,2811.0,31.0,1013.0,56.0,16.0,112.0,173.0,460.0,4298.0,True,997.0,1.268,"Edgmon, Bryce",1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.0,2767.0,72.378,72.378,1
Alaska_20241105_StateHouseD38,0.7094395280235988,143,,,,,,,,,,8309,67,2050,1722,4126,66,858,798,647,847,3565,446,99,14,2,0,3592,1803,1493,1182,239,0,4,5,False,0,45.0,1817.0,1448.0,1796.0,75.0,101.0,231.0,339.0,106.0,3742.0,True,1147.0,2.209,"Jimmie, Nellie D. ""Unangik""",4,45.0,622.0,16.0,0.0,590.0,16.0,0.0,0.0,0.0,1299.0,1556.0,36.174,52.408,1
Alaska_20241105_StateHouseD39,0,664,,,,,,,,,,5859,0,943,767,4048,0,910,744,741,744,4014,29,5,0,0,0,4026,1591,242,0,0,0,2,3,False,0,15.0,2396.0,56.0,1654.0,49.0,15.0,165.0,225.0,134.0,4197.0,True,1641.0,1.418,"Foster, Neal W.",1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.0,2356.0,58.202,58.202,1
Alaska_20241105_StateHouseD4,0,6862,,,,,,,,,,7474,0,30,45,7354,0,30,45,45,45,7244,110,0,0,0,0,7245,229,0,0,0,0,1,2,False,0,1.0,7279.0,0,75.0,44.0,1.0,110.0,155.0,1781.0,9136.0,True,7153.0,1.01,"Hannan, Sara",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108.0,7108.0,96.655,96.655,1
Alaska_20241105_StateHouseD40,0.5227431770468859,128,,,,,,,,,,5648,3,1227,898,3322,3,719,557,432,558,3032,265,18,7,0,0,3041,1360,1087,160,0,0,3,4,False,0,11.0,1761.0,1052.0,1309.0,68.0,27.0,100.0,188.0,143.0,3218.0,True,1048.0,1.775,"Burke, Robyn ""Niayuq""",3,11.0,510.0,6.0,0.0,485.0,19.0,0.0,0.0,0.0,1427.0,1545.0,46.573,60.493,1
Alaska_20241105_StateHouseD5,0,3853,,,,,,,,,,8544,0,901,464,7055,0,872,439,437,439,7038,14,3,0,0,0,7042,1339,163,0,0,0,2,3,False,0,6.0,5744.0,54.0,1311.0,63.0,7.0,62.0,130.0,728.0,7789.0,True,1277.0,1.192,"Stutes, Louise B.",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454.0,5454.0,77.307,77.307,1
Alaska_20241105_StateHouseD6,0.2011183597390494,487,,,,,,,,,,16531,1,1700,2632,11900,1,1222,1887,1797,1887,11417,468,9,6,0,0,11432,3432,1366,301,0,0,3,4,False,0,16.0,8036.0,1317.0,3395.0,102.0,28.0,125.0,241.0,427.0,11868.0,True,1244.0,1.42,"Vance, Sarah L.",3,16.0,632.0,5.0,0.0,615.0,12.0,0.0,0.0,0.0,5365.0,5640.0,46.958,52.256,1
Alaska_20241105_StateHouseD7,0,1509,,,,,,,,,,10791,0,1206,959,8491,0,1169,911,905,911,8460,27,4,0,0,0,8462,2114,215,0,0,0,2,3,False,0,5.0,6412.0,85.0,2080.0,73.0,6.0,72.0,146.0,956.0,9452.0,True,2049.0,1.254,"Ruffridge, Justin M.",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,58.886,58.886,1
Alaska_20241105_StateHouseD8,0,268,,,,,,,,,,11750,0,1360,1178,9052,0,1329,1140,1130,1140,9034,16,2,0,0,0,9038,2523,189,0,0,0,2,3,False,0,7.0,6583.0,69.0,2469.0,89.0,9.0,43.0,136.0,1613.0,10672.0,True,2447.0,1.279,"Elam, Bill",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,4660.0,51.48,51.48,1
Alaska_20241105_StateHouseD9,0,965,,,,,,,,,,13400,0,1244,775,11213,0,1163,728,727,728,11207,6,0,0,0,0,11211,1919,270,0,0,0,2,3,False,0,5.0,9322.0,128.0,1891.0,85.0,5.0,67.0,156.0,495.0,11713.0,True,1776.0,1.18,"Holland, Ky",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6089.0,6089.0,54.303,54.303,1
