election,competitive_ratio,total_rankings_used,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
Minneapolis_20171107_CityCouncilWard9,0.4209135522838807,12690,146,,,,,,,,,,343,3613,2509,6225,204,2211,1572,1570,1776,4,3,False,0,3.0,1568.0,2680.0,3951.0,322.0,7.0,20.0,345.0,131.0,5650.0,True,2680.0,2.201,Alondra Cano,4,3.0,611.0,1.0,0.0,445.0,165.0,0.0,0.0,0.0,2622.0,2976.0,47.534,60.673,1
Minneapolis_20171107_Mayor,0.6823349866463182,275027,9,,,,,,,,,,25836,51646,43477,154068,19223,33958,27922,33538,47145,18,3,False,1,101.0,13958.0,75459.0,90564.0,2668.0,226.0,260.0,3108.0,1369.0,105928.0,True,75459.0,2.587,Jacob Frey,17,101.0,22867.0,80.0,0.0,10787.0,1836.0,10164.0,10097.0,67.0,26099.0,46651.0,24.985,57.177,1
Minneapolis_20171107_ParksBoardD1,0.43930817610062894,29876,1376,,,,,,,,,,246,7742,5964,15924,137,4971,3873,3346,4010,3,3,False,0,6.0,5372.0,6020.0,8931.0,381.0,20.0,20.0,414.0,3479.0,17785.0,True,6020.0,2.045,Chris Meyer,3,6.0,1266.0,0.0,0.0,1139.0,127.0,0.0,0.0,0.0,6357.0,7205.0,44.455,55.279,1
Minneapolis_20171107_ParksBoardD2,0,15206,1246,,,,,,,,,,436,3771,114,10885,243,3174,79,278,322,2,3,False,0,5.0,4281.0,358.0,4653.0,843.0,16.0,57.0,909.0,2227.0,11162.0,True,4558.0,1.561,Kale Severson,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5088.0,5088.0,56.976,56.976,1
Minneapolis_20171107_ParksBoardD3,0.2922187764307866,28246,1910,,,,,,,,,,318,7311,4878,15739,169,4659,3076,2920,3245,3,3,False,0,20.0,7455.0,4349.0,7175.0,1172.0,29.0,123.0,1291.0,1956.0,16601.0,True,4349.0,1.786,AK Hassan,3,20.0,1039.0,2.0,0.0,883.0,154.0,0.0,0.0,0.0,7091.0,7748.0,48.485,57.029,1
Minneapolis_20171107_ParksBoardD4,0,20812,77,,,,,,,,,,65,3894,3321,13532,34,3425,2942,2973,2976,2,3,False,0,4.0,7347.0,411.0,6166.0,506.0,7.0,28.0,536.0,4652.0,18167.0,True,6034.0,1.486,Jono Cowgill,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6794.0,6794.0,50.285,50.285,1
Minneapolis_20171107_ParksBoardD5,0,32749,2697,,,,,,,,,,171,9530,4212,18836,105,6019,2688,2142,2793,3,3,False,0,5.0,6489.0,6290.0,9749.0,308.0,11.0,19.0,334.0,4375.0,20615.0,True,6290.0,1.988,Steffanie Musich,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9466.0,9466.0,58.306,58.306,1
Minneapolis_20171107_ParksBoardD6,0.2945698596705308,34762,314,,,,,,,,,,516,6953,6976,20317,438,4826,4618,4457,5056,4,3,False,0,3.0,8415.0,5617.0,10073.0,388.0,9.0,27.0,418.0,3110.0,21598.0,True,5617.0,1.849,Brad Bourn,4,3.0,1231.0,1.0,0.0,1148.0,82.0,0.0,0.0,0.0,8083.0,8784.0,43.727,50.91,1
Minneapolis_20200811_CityCouncilWard6_Special,0.5559440559440559,16627,0,,,,,,,,,,2751,1634,2264,9978,1787,1055,1348,2515,3135,12,3,False,1,25.0,4041.0,3065.0,3705.0,1122.0,65.0,83.0,1246.0,288.0,8046.0,True,3065.0,1.871,Jamal Osman,12,25.0,2663.0,20.0,0.0,1075.0,614.0,954.0,936.0,18.0,2130.0,2790.0,27.544,55.03,1
Minneapolis_20211102_CityCouncilWard1,0.1210881934566145,21864,277,,,,,,,,,,291,4992,4572,12009,188,3231,2838,2875,3026,4,3,False,0,4.0,5297.0,3595.0,6141.0,432.0,10.0,34.0,468.0,703.0,12142.0,True,3595.0,1.851,Elliott Payne,4,4.0,502.0,0.0,0.0,392.0,110.0,0.0,0.0,0.0,5510.0,5744.0,48.185,52.538,1
Minneapolis_20211102_CityCouncilWard10,0.5948545323395047,25175,251,,,,,,,,,,1292,5611,3921,14351,1067,3831,2545,2662,3612,6,3,False,1,9.0,2117.0,5644.0,8542.0,207.0,16.0,21.0,238.0,685.0,11345.0,True,5644.0,2.331,Aisha Chughtai,6,9.0,1721.0,3.0,0.0,1252.0,119.0,347.0,345.0,2.0,3932.0,5356.0,36.917,59.978,1
Minneapolis_20211102_CityCouncilWard11,0,24937,2228,,,,,,,,,,704,7325,944,15964,550,4904,700,907,1250,5,3,False,1,4.0,6268.0,3876.0,7109.0,357.0,13.0,32.0,399.0,499.0,13877.0,True,3876.0,1.821,Emily Koski,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7801.0,7801.0,58.33,58.33,1
Minneapolis_20211102_CityCouncilWard12,0,25612,4543,,,,,,,,,,81,6116,3461,15954,55,4222,2409,2369,2464,3,3,False,0,8.0,8765.0,2732.0,6594.0,581.0,17.0,34.0,622.0,722.0,16083.0,True,2732.0,1.607,Andrew Johnson,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9948.0,9948.0,64.795,64.795,1
Minneapolis_20211102_CityCouncilWard13,0,30096,5332,,,,,,,,,,911,8135,1221,19829,795,5665,907,1238,1702,5,3,False,1,6.0,7584.0,4186.0,8881.0,337.0,23.0,26.0,381.0,562.0,17028.0,True,4186.0,1.794,Linea Palmisano,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10896.0,10896.0,66.197,66.197,1
Minneapolis_20211102_CityCouncilWard2,0.9714980882864095,21611,26,,,,,,,,,,723,4404,3937,12547,591,2939,2673,2540,3264,5,3,False,1,12.0,2211.0,4316.0,7316.0,266.0,23.0,30.0,313.0,268.0,9799.0,False,4316.0,2.22,Robin Wonsley Worlobah,5,12.0,1437.0,4.0,0.0,1173.0,107.0,153.0,150.0,3.0,2761.0,4054.0,29.005,50.161,1
Minneapolis_20211102_CityCouncilWard3,0.20245795601552394,25803,273,,,,,,,,,,314,6090,4626,14773,215,4156,2922,2817,3137,4,3,False,0,17.0,5836.0,4242.0,7517.0,426.0,25.0,64.0,500.0,1078.0,14438.0,True,4242.0,1.88,Michael Rainville,4,17.0,789.0,1.0,0.0,663.0,125.0,0.0,0.0,0.0,6027.0,6905.0,45.17,55.002,1
Minneapolis_20211102_CityCouncilWard4,0,13940,1539,,,,,,,,,,168,4116,2072,7584,93,2592,1403,1405,1496,3,3,False,0,3.0,3413.0,2017.0,3848.0,502.0,10.0,21.0,530.0,238.0,7500.0,True,2017.0,1.807,LaTrisha Vetaw,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4399.0,4399.0,60.601,60.601,1
Minneapolis_20211102_CityCouncilWard5,0.8060507833603457,12177,6,,,,,,,,,,904,2361,2189,6723,610,1479,1440,1642,2050,7,3,False,1,8.0,1956.0,2406.0,3529.0,448.0,19.0,42.0,501.0,128.0,5616.0,True,2406.0,2.081,Jeremiah Ellison,7,8.0,1353.0,7.0,0.0,938.0,237.0,171.0,164.0,7.0,1750.0,2109.0,31.934,51.102,1
Minneapolis_20211102_CityCouncilWard6,0,9724,1190,,,,,,,,,,67,1960,1369,6328,37,1474,1000,1031,1037,2,3,False,0,5.0,4619.0,82.0,1692.0,978.0,8.0,67.0,1032.0,558.0,6871.0,True,1652.0,1.281,Jamal Osman,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3749.0,3749.0,59.432,59.432,1
Minneapolis_20211102_CityCouncilWard7,0,21042,2774,,,,,,,,,,478,4482,1912,14170,412,2922,1432,1095,1844,4,3,False,0,1.0,6067.0,3296.0,5588.0,304.0,11.0,25.0,336.0,674.0,12329.0,True,3296.0,1.762,Lisa Goodman,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7214.0,7214.0,61.901,61.901,1
Minneapolis_20211102_CityCouncilWard8,0,13534,7440,,,,,,,,,,55,2088,704,10687,33,1327,483,512,516,2,3,False,0,0,9582.0,105.0,1066.0,1077.0,10.0,50.0,1126.0,678.0,11326.0,True,723.0,1.11,Andrea Jenkins,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9044.0,9044.0,84.936,84.936,1
Minneapolis_20211102_CityCouncilWard9,0,13438,906,,,,,,,,,,763,3744,1136,7795,553,2369,761,1059,1314,8,3,False,1,1.0,2909.0,2463.0,3784.0,307.0,3.0,34.0,335.0,290.0,6983.0,True,2463.0,1.933,Jason Chavez,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3799.0,3799.0,56.769,56.769,1
Minneapolis_20211102_Mayor,0.11753366110255989,324436,16,,,,,,,,,,18814,63117,52976,189529,13709,38283,38291,35972,52000,18,3,False,1,154.0,38820.0,66858.0,105154.0,4889.0,315.0,386.0,5522.0,1308.0,145337.0,True,66858.0,2.194,Jacob Frey,17,154.0,13465.0,49.0,0.0,6887.0,1542.0,4987.0,4946.0,41.0,61606.0,68816.0,42.819,52.769,1
Minneapolis_20211102_ParkBoardDistrict1,0,17976,14162,,,,,,,,,,0,3006,237,14731,0,1595,137,137,137,1,3,False,0,3.0,14462.0,0,267.0,1637.0,7.0,36.0,1668.0,9620.0,24351.0,True,14488.0,1.018,Billy Menz,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14445.0,14445.0,98.078,98.078,1
Minneapolis_20211102_ParkBoardDistrict2,0.6796787865268793,21926,165,,,,,,,,,,230,5236,3921,12539,127,3142,2402,2069,2529,3,3,False,0,3.0,4839.0,4289.0,5972.0,507.0,9.0,35.0,549.0,4534.0,15345.0,True,4289.0,1.949,Becka Thompson,3,3.0,1404.0,1.0,0.0,1281.0,122.0,0.0,0.0,0.0,4479.0,5274.0,41.442,56.083,1
Minneapolis_20211102_ParkBoardDistrict3,0,25614,2898,,,,,,,,,,637,5435,3108,16434,359,3401,2132,2021,2491,3,3,False,0,9.0,9750.0,3282.0,5504.0,936.0,17.0,154.0,1089.0,3976.0,19233.0,True,3282.0,1.576,Becky Alper,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9073.0,9073.0,59.503,59.503,1
Minneapolis_20211102_ParkBoardDistrict4,0,27051,4457,,,,,,,,,,151,4779,213,21908,93,4104,148,167,241,2,3,False,0,6.0,13111.0,388.0,6235.0,738.0,16.0,33.0,780.0,6274.0,25623.0,True,6033.0,1.342,Elizabeth Shaffer,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11900.0,11900.0,61.521,61.521,1
Minneapolis_20211102_ParkBoardDistrict5,0,38141,4673,,,,,,,,,,1505,10005,114,26517,1339,6852,75,1376,1414,3,3,False,0,5.0,11967.0,5363.0,10023.0,475.0,13.0,30.0,514.0,8316.0,30308.0,True,5363.0,1.7,Steffanie Musich,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13330.0,13330.0,60.627,60.627,1
Minneapolis_20211102_ParkBoardDistrict6,0.8905442009357302,50193,169,,,,,,,,,,1290,10239,6265,32399,1173,7371,4101,4308,5274,4,3,True,0,11.0,9355.0,9899.0,15167.0,373.0,22.0,38.0,430.0,5951.0,30477.0,True,9899.0,2.022,Cathy Abene,4,11.0,4686.0,4.0,0.0,4544.0,138.0,0.0,0.0,0.0,6444.0,11615.0,26.286,58.576,2
Minneapolis_20231107_CityCouncilW1,0,7209,3565,,,,,,,,,,102,2223,355,4529,56,1549,248,296,304,2,3,False,0,1.0,3179.0,204.0,1308.0,703.0,2.0,16.0,717.0,12.0,4500.0,True,1125.0,1.337,Elliott Payne,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4026.0,4026.0,89.726,89.726,1
Minneapolis_20231107_CityCouncilW10,0,12383,1347,,,,,,,,,,265,3456,897,7765,190,2162,673,522,863,4,3,False,0,4.0,2825.0,1954.0,3487.0,396.0,11.0,18.0,422.0,1.0,6316.0,True,1954.0,1.861,Aisha Chughtai,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.0,3829.0,60.672,60.672,1
Minneapolis_20231107_CityCouncilW11,0,9287,4573,,,,,,,,,,116,2656,449,6066,71,1812,339,390,410,2,3,False,0,1.0,4424.0,189.0,1537.0,947.0,5.0,19.0,969.0,10.0,5972.0,True,1222.0,1.289,Emily Koski,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.0,5267.0,88.358,88.358,1
Minneapolis_20231107_CityCouncilW12,0,26569,910,,,,,,,,,,297,7878,2639,15755,166,5021,2040,1177,2206,3,3,False,0,4.0,3417.0,4903.0,8731.0,498.0,7.0,24.0,527.0,19.0,12167.0,True,4903.0,2.122,Aurin Chowdhury,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6527.0,6527.0,53.747,53.747,1
Minneapolis_20231107_CityCouncilW13,0,22035,3115,,,,,,,,,,407,8058,1509,12061,310,5276,1011,995,1321,4,3,False,0,2.0,2900.0,4273.0,7125.0,370.0,6.0,28.0,400.0,3.0,10028.0,True,4273.0,2.137,Linea Palmisano,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6569.0,6569.0,65.539,65.539,1
Minneapolis_20231107_CityCouncilW2,0,3341,727,,,,,,,,,,207,798,211,2125,106,429,129,211,235,2,3,False,0,0,1901.0,2.0,160.0,614.0,1.0,21.0,633.0,14.0,2075.0,True,29.0,1.079,Robin Wonsley,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394.0,1394.0,67.637,67.637,1
Minneapolis_20231107_CityCouncilW3,0,9113,2209,,,,,,,,,,272,2174,167,6500,148,1540,135,208,283,2,3,False,0,4.0,3851.0,216.0,1842.0,784.0,8.0,22.0,807.0,4.0,5699.0,True,1629.0,1.361,Michael Rainville,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3950.0,3950.0,69.408,69.408,1
Minneapolis_20231107_CityCouncilW4,0,7004,1326,,,,,,,,,,188,2414,772,3630,141,1673,555,652,696,4,3,False,0,0,1231.0,823.0,2195.0,352.0,4.0,20.0,375.0,4.0,3430.0,True,823.0,1.881,LaTrisha M. Vetaw,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2376.0,2376.0,69.352,69.352,1
Minneapolis_20231107_CityCouncilW5,0,6751,160,,,,,,,,,,418,2039,392,3902,233,1293,319,318,552,3,3,False,0,2.0,1414.0,1048.0,1771.0,433.0,3.0,28.0,463.0,8.0,3194.0,True,1048.0,1.884,Jeremiah Bey Ellison,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,1672.0,52.513,52.513,1
Minneapolis_20231107_CityCouncilW6,0.4897348160821215,8780,165,,,,,,,,,,222,1414,1510,5634,139,853,1018,1008,1157,4,3,False,0,6.0,3460.0,1047.0,1720.0,486.0,11.0,44.0,529.0,1.0,5186.0,True,1047.0,1.533,Jamal Osman,4,6.0,886.0,0.0,0.0,778.0,108.0,0.0,0.0,0.0,2317.0,2499.0,44.738,58.211,1
Minneapolis_20231107_CityCouncilW7,0.074954768674076,16737,175,,,,,,,,,,39,4762,3686,8250,21,2907,2341,2316,2362,3,3,False,0,3.0,2887.0,3029.0,5101.0,379.0,10.0,22.0,410.0,8.0,7998.0,True,3029.0,2.017,Katie Cashman,3,3.0,56.0,0.0,0.0,37.0,19.0,0.0,0.0,0.0,3867.0,4053.0,48.416,51.103,1
Minneapolis_20231107_CityCouncilW8,0.18551532033426185,18768,41,,,,,,,,,,255,4743,4916,8854,174,2843,3059,3068,3233,4,3,True,0,8.0,2034.0,3905.0,6025.0,455.0,13.0,33.0,493.0,4.0,8068.0,True,3905.0,2.231,Andrea Jenkins,4,8.0,313.0,2.0,0.0,231.0,80.0,0.0,0.0,0.0,3490.0,3892.0,43.322,50.265,2
Minneapolis_20231107_CityCouncilW9,0,6796,2504,,,,,,,,,,14,1815,626,4341,8,1215,426,431,434,2,3,False,0,2.0,3184.0,142.0,1138.0,710.0,4.0,14.0,725.0,3.0,4327.0,True,886.0,1.296,Jason Chavez,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3413.0,3413.0,78.968,78.968,1
Minnetonka_20211102_CityCouncilAtLargeSeatA,0,24417,988,,,,,,,,,,1677,6525,1512,14703,1207,4432,1053,1843,2260,5,3,False,1,20.0,3202.0,4412.0,7585.0,952.0,27.0,19.0,993.0,550.0,11350.0,True,4412.0,2.11,Deb Calvert,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5884.0,5884.0,54.583,54.583,1
Minnetonka_20211102_CityCouncilAtLargeSeatB,0.3321579689703808,22907,197,,,,,,,,,,1420,4577,4053,12857,1051,3387,2332,2899,3383,5,3,False,1,17.0,2972.0,4213.0,7192.0,788.0,22.0,16.0,817.0,1175.0,11350.0,True,4213.0,2.12,Kimberly Wilburn,3,17.0,862.0,0.0,0.0,639.0,223.0,0.0,0.0,0.0,4139.0,4908.0,40.746,52.797,1
Minnetonka_20211102_Mayor,0,16948,2800,,,,,,,,,,0,3711,2217,11015,0,2578,1672,1672,1672,2,3,False,0,5.0,8395.0,0,2619.0,1841.0,8.0,34.0,1871.0,335.0,11350.0,True,2619.0,1.238,Brad Wiersum,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6905.0,6905.0,62.716,62.716,1
Minnetonka_20231107_CityCouncilWard1,0.31456043956043955,6874,78,,,,,,,,,,176,1972,1312,3414,108,1249,774,778,882,4,3,False,0,3.0,1153.0,1143.0,1878.0,449.0,9.0,8.0,464.0,127.0,3159.0,True,1143.0,1.996,Patsy Foster-Bolton,4,3.0,181.0,0.0,0.0,112.0,69.0,0.0,0.0,0.0,1446.0,1634.0,47.739,57.374,1
Minnetonka_20231107_CityCouncilWard2,0,4441,736,,,,,,,,,,10,1254,773,2404,5,827,460,465,465,2,3,False,0,3.0,1774.0,14.0,626.0,766.0,5.0,0,771.0,123.0,2526.0,True,598.0,1.265,Rebecca Schack,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,1568.0,65.333,65.333,1
Minnetonka_20231107_CityCouncilWard3,0.7937399678972713,7555,10,,,,,,,,,,450,1746,1638,3721,234,1144,1106,1200,1340,3,3,False,0,0,1155.0,1132.0,2208.0,478.0,2.0,8.0,486.0,132.0,3495.0,True,1132.0,1.993,Paula Ramaley,3,0.0,643.0,1.0,0.0,411.0,231.0,0.0,0.0,0.0,1246.0,1365.0,37.05,50.184,1
Minnetonka_20231107_CityCouncilWard4,0.23484848484848486,7109,209,,,,,,,,,,58,1891,1591,3569,32,1145,967,881,999,3,3,False,0,4.0,1508.0,1111.0,1779.0,509.0,6.0,12.0,523.0,277.0,3567.0,True,1111.0,1.878,Kissy C. Coakley,3,4.0,109.0,0.0,0.0,79.0,30.0,0.0,0.0,0.0,1584.0,1693.0,48.205,53.289,1
Moab_20211102_CityCouncil,0.5896805896805897,6733,0,,,,,,,,,,80,2083,2091,2479,63,775,750,514,787,6,6,False,0,21.0,146.0,1194.0,1670.0,39.0,38.0,499.0,558.0,16.0,1847.0,False,99.0,3.611,JASON TAYLOR,5,21.0,58.0,2.0,0.0,52.0,4.0,0.0,0.0,0.0,696.0,908.0,38.453,51.826,1
NewYorkCity_20210622_CON_CityCouncilD19,0,192,93,,,,,,,,,,0,63,2,127,0,51,2,2,2,2,3,False,0,0,73.0,7.0,48.0,8.0,1.0,0,9.0,199895.0,200016.0,True,42.0,1.455,John-Alexander Sakelos,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,107.0,88.43,88.43,1
NewYorkCity_20210622_DEM_BoroughPresidentBronx,0.38350193464174165,298183,1376,,,,,,,,,,4880,85723,84159,123421,3447,31614,30081,25895,32594,5,5,False,0,757.0,34820.0,49508.0,67017.0,2798.0,1655.0,3153.0,7033.0,25015.0,127235.0,True,32435.0,2.836,Vanessa L. Gibson,5,757.0,9199.0,137.0,0.0,8677.0,385.0,0.0,0.0,0.0,40097.0,49346.0,39.519,53.483,1
NewYorkCity_20210622_DEM_BoroughPresidentKings,0.7273274270182791,814008,255,,,,,,,,,,113411,172031,134804,393762,58851,74912,59532,81125,110960,12,5,False,1,1015.0,95126.0,138180.0,194825.0,4345.0,2130.0,3768.0,9598.0,45578.0,336070.0,True,79843.0,2.754,Antonio Reynoso,12,1015.0,92919.0,632.0,0.0,75120.0,2674.0,14493.0,13806.0,687.0,80867.0,107879.0,27.936,54.884,1
NewYorkCity_20210622_DEM_BoroughPresidentNewYork,0.4880092059838895,653694,726,,,,,,,,,,45625,150760,131144,326165,29004,65596,58449,62236,83934,7,5,False,1,435.0,75364.0,114737.0,162604.0,2288.0,1161.0,2347.0,5462.0,29348.0,267513.0,True,57054.0,2.719,Mark D. Levine,7,435.0,50471.0,270.0,0.0,46644.0,794.0,2763.0,2500.0,263.0,67375.0,100648.0,28.341,53.748,1
NewYorkCity_20210622_DEM_BoroughPresidentQueens,0.4262144365759722,399472,1073,,,,,,,,,,936,89737,89435,219364,563,54250,54449,46596,54980,3,4,False,0,476.0,80135.0,77349.0,115699.0,3041.0,864.0,3981.0,7640.0,70097.0,266164.0,True,76387.0,2.002,Donovan J. Richards Jr.,3,476.0,12244.0,65.0,0.0,11956.0,223.0,0.0,0.0,0.0,80320.0,92210.0,41.065,50.293,1
NewYorkCity_20210622_DEM_BoroughPresidentRichmond,0.15797003237708004,80739,17,,,,,,,,,,2593,27034,13780,37332,1918,10578,5312,4735,6712,5,5,False,0,75.0,9984.0,13317.0,18491.0,705.0,208.0,457.0,1297.0,14996.0,43503.0,True,8375.0,2.763,Mark S. Murphy,3,75.0,779.0,4.0,0.0,733.0,42.0,0.0,0.0,0.0,13221.0,13835.0,46.5,50.031,1
NewYorkCity_20210622_DEM_CityCouncilD1,0.2689447019510618,62746,52,,,,,,,,,,5039,17060,11024,29623,3247,7092,4858,5410,7473,9,5,False,1,44.0,6272.0,11721.0,15592.0,133.0,91.0,117.0,330.0,245635.0,267513.0,True,5621.0,2.85,Christopher Marte,8,44.0,2318.0,6.0,0.0,2214.0,21.0,77.0,76.0,1.0,8598.0,9800.0,39.379,50.215,1
NewYorkCity_20210622_DEM_CityCouncilD10,0.46382533968180234,54921,1,,,,,,,,,,2196,16689,11192,24844,1390,6529,5094,5081,6339,8,5,False,1,125.0,6360.0,9762.0,13270.0,248.0,191.0,352.0,742.0,247805.0,267513.0,True,5084.0,2.746,Carmen N. De La Rosa,8,125.0,2327.0,24.0,0.0,2091.0,59.0,153.0,134.0,19.0,7910.0,10311.0,40.392,59.753,1
NewYorkCity_20210622_DEM_CityCouncilD11,0.15309363486215222,51207,42,,,,,,,,,,2644,15977,9631,22955,1934,6416,3994,3704,5385,7,5,False,1,91.0,4486.0,9339.0,12572.0,243.0,215.0,219.0,635.0,110136.0,127235.0,True,4946.0,2.948,Eric Dinowitz,6,91.0,706.0,12.0,0.0,663.0,29.0,2.0,0.0,2.0,7509.0,8313.0,44.15,50.994,1
NewYorkCity_20210622_DEM_CityCouncilD12,0.42493904562870083,38937,1372,,,,,,,,,,169,10272,8273,20223,91,5873,5040,3740,5127,3,4,False,0,68.0,6096.0,8966.0,11337.0,423.0,127.0,532.0,1051.0,109768.0,127235.0,True,8800.0,2.179,Kevin Riley,3,68.0,1172.0,13.0,0.0,1105.0,54.0,0.0,0.0,0.0,8588.0,9590.0,49.359,59.099,1
NewYorkCity_20210622_DEM_CityCouncilD13,0,27656,1256,,,,,,,,,,474,9940,5825,11417,345,3565,1981,1920,2242,5,5,False,0,44.0,4209.0,4351.0,5776.0,243.0,111.0,203.0,521.0,117231.0,127235.0,True,3175.0,2.694,Marjorie Velazquez,1,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5608.0,5608.0,56.305,56.305,1
NewYorkCity_20210622_DEM_CityCouncilD14,0.5228514654744163,29317,55,,,,,,,,,,1213,9560,6057,12487,801,3477,2214,2063,2851,6,5,False,0,163.0,3068.0,5052.0,6399.0,242.0,308.0,391.0,855.0,117687.0,127235.0,True,3421.0,2.972,Pierina Ana Sanchez,6,163.0,1545.0,28.0,0.0,1463.0,54.0,0.0,0.0,0.0,3569.0,4885.0,38.029,62.309,1
NewYorkCity_20210622_DEM_CityCouncilD15,0.35045494570002933,25789,3,,,,,,,,,,1628,8949,3843,11369,1049,3300,1355,1581,2238,8,5,False,1,94.0,2640.0,4451.0,5615.0,231.0,185.0,258.0,616.0,118937.0,127235.0,True,3102.0,3.017,Oswald Feliz,7,94.0,963.0,19.0,0.0,890.0,44.0,10.0,3.0,7.0,3165.0,3786.0,38.579,52.286,1
NewYorkCity_20210622_DEM_CityCouncilD16,0,25953,138,,,,,,,,,,237,8780,4817,12119,161,3672,2126,1491,2250,4,5,False,0,82.0,3975.0,4623.0,6178.0,346.0,162.0,735.0,1170.0,117041.0,127235.0,True,3693.0,2.454,Althea V. Stevens,1,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5125.0,5125.0,50.682,50.682,1
NewYorkCity_20210622_DEM_CityCouncilD17,0,14359,1807,,,,,,,,,,15,2960,2237,9147,8,2683,2036,2027,2044,2,3,False,0,43.0,4524.0,285.0,4537.0,258.0,52.0,232.0,533.0,118143.0,127235.0,True,4491.0,1.527,Rafael Salamanca Jr.,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5428.0,5428.0,59.985,59.985,1
NewYorkCity_20210622_DEM_CityCouncilD18,0.4694156732460426,45324,41,,,,,,,,,,3098,12499,10309,19418,2051,4715,3788,4378,5480,8,5,False,1,145.0,3838.0,8024.0,10230.0,390.0,271.0,357.0,925.0,113106.0,127235.0,True,5407.0,3.114,Amanda Farias,8,145.0,2538.0,38.0,0.0,2239.0,125.0,136.0,102.0,34.0,3852.0,5993.0,27.546,52.359,1
NewYorkCity_20210622_DEM_CityCouncilD19,0.5374062557161149,34555,117,,,,,,,,,,1041,8702,8233,16579,795,3747,3517,3187,4074,6,5,False,0,46.0,4424.0,5647.0,8688.0,206.0,93.0,113.0,393.0,253032.0,266164.0,True,2855.0,2.586,Tony Avella,6,46.0,1353.0,16.0,0.0,1296.0,41.0,0.0,0.0,0.0,4992.0,6420.0,38.148,54.717,1
